dataset,model,device,chosen_nc_score,covratio,alpha,structuring_element,se_params,random_seed,coverage,stretch,cp_quantile
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2022,0.975,2.188398096670654,11
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2023,0.825,1.0,0
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2023,0.825,1.0,0
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2023,0.75,1.3061808724199355,3
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2023,0.9,1.510645538022914,5
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2023,0.725,1.510645538022914,5
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2023,0.875,1.7107426802241754,7
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2024,0.95,1.1000387179646318,1
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2024,0.95,1.1000387179646318,1
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2024,0.925,1.5081564554765432,5
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2024,0.975,1.8139537169079774,8
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2024,0.9,1.6098929861327327,6
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2024,0.975,1.9167850830578566,9
